ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
59684-59684;1436687;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/59684-truffes-fondantes-au-cacao.html
58207-58207;1469935;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/58207-mini-box-de-papillotes-au-chocolat.html
58206-58206;1469936;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/58206-maxi-box-de-140-gourmandises-au-chocolat.html
3551-3551;547112;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/miel-et-derive/3551-gelee-royale-pure.html
59660-59660;1469938;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/59660-coffret-decouverte-chocolats-en-poudre.html
54587-54587;1436103;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/miel-et-derive/54587-coffret-decouverte-5-verrines-de-miel.html
58030-58030;1436690;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/58030-coffret-de-chocolats-a-la-liqueur.html
1925-1925;1328896;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/1925-amandes-enrobees-de-chocolat-au-lait.html
54480-54480;1459457;82;20170112;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-salee/conserve/54480-delice-d-escargots-a-la-persillade.html
52662-52662;1433589;82;20170112;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/plateau-presentoir-et-set/52662-plateau-papillons.html
48249-57515;1398646;82;20170112;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/tasse-bol-et-mug/48249-mug-juliet.html
52565-52565;1457458;82;20170112;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/tasse-bol-et-mug/52565-mug-chien-fancy.html
46630-46630;1392278;82;20170112;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/46630-boite-a-biscuits-charlie.html
32867-10492;1349830;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/32867-pot-aimante-cylindrique-kalamitica.html
32866-8386;1263374;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/32866-pot-aimante-cube-kalamitica.html
46594-46594;1424440;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/ceramique/46594-cache-pot-magic-gris-1-7-l.html
46596-46596;1424438;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/ceramique/46596-cache-pot-magic-gris-0-5-l.html
46601-46601;1424432;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/ceramique/46601-cache-pot-anthracite-2-1-l.html
2634-2634;1395600;82;20170112;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/contenant-en-metal/2634-arrosoir-en-zinc.html
48963-48963;1306255;82;20170112;https://www.jardiland.com/maison-deco/hygiene-de-la-maison/48963-terres-de-sommieres.html
59635-59635;992120;82;20170112;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-animal/59635-tortues-aquatiques.html
59657-59657;546370;82;20170112;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-animal/59657-les-inseparables.html
59666-59666;1467399;82;20170112;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-animal/59666-bien-vivre-avec-mon-jack-russell.html
59719-59719;1226624;82;20170112;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/59719-arbres-de-a-a-z.html
5490-5490;911923;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/accessoires/5490-soufflet-en-pin-blanc-ceruse-azur.html
32884-30218;970267;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/accessoires/32884-soufflet-de-cheminee-gautier.html
57827-57827;1470422;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/panier-a-buche/57827-sac-a-buches-nicoya-sable.html
5149-5149;790981;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/pare-feu/5149-pare-feu-en-verre-securit-1-volet-le-75-x-he-50-cm.html
4928-4928;791245;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/panier-a-buche/4928-panier-a-buches-papillon.html
1894-1894;1321796;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/panier-a-buche/1894-panier-a-buches-le-pratik-en-acier.html
4922-4922;790997;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/panier-a-buche/4922-panier-a-buches-en-osier-carre.html
60094-60094;1470424;82;20170112;https://www.jardiland.com/maison-deco/cheminee/accessoires-de-cheminee/accessoires/60094-gant-anti-chaleur-mano.html
36832-36832;1432359;82;20170112;https://www.jardiland.com/maison-deco/mobilier-d-interieur/36832-table-basse-chloe-en-resine-tressee.html
36829-36829;1432350;82;20170112;https://www.jardiland.com/maison-deco/mobilier-d-interieur/36829-table-2-tabouret-en-mosaique-et-metal-loren-gris.html
52755-52755;1396569;82;20170112;https://www.jardiland.com/maison-deco/mobilier-d-interieur/52755-grande-serre-etienne.html
58732-58612;1454988;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/paillasson-et-tapis/58732-tapis-en-coton-60-90-cm.html
50132-50132;1436760;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/50132-tapis-de-cuisine-apse-compagnie-rouge-gris.html
3258-3258;1410115;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/plateau-et-serviteur/3258-serviteur-en-bois-de-3-etages.html
3318-3318;1414584;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/plateau-et-serviteur/3318-serviteur-couleur-agent-o-20-x-ho-29-cm.html
3481-3481;1434269;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/fruit-et-legume-artificiel/3481-pomme-orange-o-14-cm.html
3323-3323;1414591;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/plateau-et-serviteur/3323-plateau-veneto-couleur-argent-l-30-cm.html
3326-3326;1414594;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/3326-plateau-etoile-or-o-16-cm.html
3271-3271;1410221;82;20170112;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/plateau-et-serviteur/3271-plateau-en-metal-dore.html
