ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
54587-54587;1436103;151;20170120;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/miel-et-derive/54587-coffret-decouverte-5-verrines-de-miel.html
1925-1925;1328896;151;20170120;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/1925-amandes-enrobees-de-chocolat-au-lait.html
5793-5793;970819;151;20170120;https://www.jardiland.com/maison-deco/art-de-la-table/conserves-et-bocaux/accessoires/5793-moulin-a-coulis.html
52816-52816;1383645;151;20170120;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/plateau-presentoir-et-set/52816-coffret-petit-dejeuner-poule-paille.html
52840-52840;1361511;151;20170120;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52840-coffret-6-ronds-de-serviette-ange.html
48338-48338;1433616;151;20170120;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/zinc/48338-nid-de-salim-pm.html
1706-1706;1359225;151;20170120;https://www.jardiland.com/maison-deco/mobilier-d-interieur/1706-chaise-yodi.html
31327-49162;1466247;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/fruit-et-legume-artificiel/31327-galette-d-assise.html
3442-3442;1434253;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/tige-fleurie/3442-viburnum-vert-fonce-artificiel.html
3441-3441;1434251;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/tige-fleurie/3441-herbe-graminee-boule-vert-artificielle.html
1469-1469;1303457;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/tige-fleurie/1469-branche-de-fleurs-de-cerisier-roses-et-blanches-artificielle.html
3305-3305;1414374;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/vases-coupes-et-accessoires/pot-et-coupe/3305-pot-rond-gemme-blanc-mat-o-18-cm.html
51569-51569;1417075;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/vases-coupes-et-accessoires/pot-et-coupe/51569-jardiniere-botanicae.html
52715-52715;1432921;151;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougeoirs-photophores-et-lanternes/lanterne/52715-photophore-jaune.html
2804-2804;1398631;151;20170120;https://www.jardiland.com/animaux/oiseau-de-la-nature/mangeoire-et-distributeur/2804-mangeoire-sur-pied-crystal-d-ebene.html
2982-2982;1435908;151;20170120;https://www.jardiland.com/animaux/oiseau-de-la-nature/mangeoire-et-distributeur/2982-distributeur-de-friandise-vers-de-farine.html
32327-14467;1440435;151;20170120;https://www.jardiland.com/animaux/oiseau-de-la-nature/alimentation/32327-cylindre-de-graisse-pour-oiseaux.html
32543-24630;796390;151;20170120;https://www.jardiland.com/animaux/reptiles-et-insectes/alimentation/boite-et-lyophilisee/32543-jbl-nourriture-tortue.html
53802-53802;1263943;151;20170120;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/produit-specifique-eau-de-mer/53802-jbl-densimetre.html
53247-53158;543691;151;20170120;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/masse-de-filtration/53247-ehfikarbon-avec-filet.html
1631-1631;1328643;151;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/plante-artificielle/1631-plante-artificielle-tropic-large.html
944-944;1252879;151;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/decoration-d-aquarium/944-decor-roche-plantee-t2-1.html
1309-1309;1304936;151;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/decoration-d-aquarium/1309-decor-pour-aquarium-zen-garden.html
53694-53694;1438147;151;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/decoration-d-aquarium/53694-decor-pierre.html
53706-53706;1409105;151;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/decoration-d-aquarium/53706-decor-bonsai.html
56457-41275;1279646;151;20170120;https://www.jardiland.com/animaux/poisson/aquariums/meuble-pour-aquarium/56457-meuble-elegance-plus-78-1.html
32378-9354;1295298;151;20170120;https://www.jardiland.com/animaux/poisson/aquariums/aquarium-decoratif/32378-aquarium-betta-life.html
31788-11894;1374699;151;20170120;https://www.jardiland.com/animaux/chat/colliers-laisses-et-harnais/collier/31788-collier-pour-chat-family.html
1484-1484;1305401;151;20170120;https://www.jardiland.com/animaux/chat/coussins-et-paniers-de-transport/chatiere/1484-collier-supplementaire-infrarouge-pour-chatiere-500sgifd.html
