ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
54587-54587;1436103;132;20170118;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/miel-et-derive/54587-coffret-decouverte-5-verrines-de-miel.html
53775-53775;1327265;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/verre/53775-verre-morning-assorties.html
53614-53614;1458363;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/53614-distributeur-a-jus-5-litres.html
41089-41089;1427658;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/coffret-cadeau/41089-coffret-tea-time.html
52570-52570;1456686;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52570-cave-a-saucisson-en-hetre-laguiole.html
52797-52797;1389537;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52797-bento-box-gris-vert-900-cl.html
52799-52799;1389535;132;20170118;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52799-bento-box-blanc-vert-900-cl.html
32867-12565;1394015;132;20170118;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/32867-pot-aimante-cylindrique-kalamitica.html
392-392;1212248;132;20170118;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-enfant/392-gommettes-les-animaux-de-la-ferme.html
1709-1709;1359361;132;20170118;https://www.jardiland.com/maison-deco/mobilier-d-interieur/1709-etagere-paula.html
52707-52707;1432929;132;20170118;https://www.jardiland.com/maison-deco/mobilier-d-interieur/52707-chaise-provence-vert.html
52706-52706;1432930;132;20170118;https://www.jardiland.com/maison-deco/mobilier-d-interieur/52706-chaise-pliante-provence-vert.html
52709-52709;1432927;132;20170118;https://www.jardiland.com/maison-deco/mobilier-d-interieur/52709-chaise-pliante.html
52695-52695;1432945;132;20170118;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/plateau-et-serviteur/52695-sous-plateau-blanc.html
3482-3482;1434270;132;20170118;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/fruit-et-legume-artificiel/3482-pomme-bleu-clair-o-14-cm.html
